,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
,1113307,,噢，机械翅膀~执着的弗莱特，只会说姐姐好的弗莱特。<br>羽胫送给你，愿他梦想成真。,,,
,1113401,,没想到你们把材料都带回来了，好厉害啊！<br>当然最厉害的还是……,,,
,1113402,,我们知道，是你的米兰达姐姐。<br>一直听你提起她，她真的那么强吗？,,,
,1113403,,只要一个眼神！就能感受到她的强大！当初我遇见身受<br>重伤的她，与她对视的那一刻，我就被她的气场震慑住了。,,,
,1113404,,你是不是小说看多了？还眼神……<br>一个受伤的人，能有什么气场？,,,
,1113405,,那是你没有和她确认过眼神！<br>否则你一定会惊得羽毛都炸了！,,,
,1113406,,现在机械翅膀的制作只剩下最后的几个步骤了。麻烦你们将<br>米兰达姐姐带来，我已迫不及待和她分享这份喜悦了。,,,
,1113601,,请问米兰达在家吗？<br>弗莱特想和你分享一个好消息，机械翅膀快制作好了！,,,
,1113602,,人类？这一次他招惹了掠夺者么？<br>哎，真是麻烦的家伙。,,,
,1113603,,我%！#￥，你就是米兰达？<br>你和那个有点像人，也有点像鸟的皮曼是一个种族的！,,,
,1113604,,嗤，皮曼已经沦落到与人类为伍了么？,,,
,1113605,,你认识皮曼？那么你知道关于亚兹莫与黄金立方的事情吗？<br>他希望我们能够帮助他，可我们完全一头雾水。,,,
,1113606,,这些重要吗？<br>反正凭你们，凭我，什么都做不了。,,,
,1113607,,你这个语气和眼神，太&*#@丧了吧。<br>哪里像弗莱特说的那样，他果然只是在闭眼吹。,,,
,1113608,,（这么相信我么？那个不知道放弃的家伙。<br>如果我也……就好啊……）,,,
,1113609,,早就让他不要说没用的话，做没用的事情，他真的是……<br>算了，我和你们过去看看。,,,
,1113701,,诶，来得这么快吗？<br>米兰达姐姐，你再等等，只剩下最后一步了。,,,
,1113702,,不用，我和你不一样，我不需要这个翅膀。<br>你那么想飞，翅膀留着自己用吧。,,,
,1113703,,可是你以为有了翅膀，你就能战胜枭鹰了吗？<br>别傻了，看看自己的实力再说话。,,,
,1113704,,（说完话后，米兰达头也不回的离开了。见此情景，原本<br>神采飞扬的弗莱特耷拉下了脑袋，连羽毛都失去了光泽。）,,,
,1113705,,我@（#！，太过分了，你给我回来！<br>像我这样冷静自持的人都听不下去了。,,,
,1113706,,不要责怪她，可能是我太勉强她了。<br>她失去了翅膀，心里一定很痛苦。,,,
,1113707,,可是我相信只要她愿意，<br>不管是枭鹰，还是她不敢面对的过去，都不算什么。,,,
,1113708,,我还是会为她制作机械翅膀，<br>她迟早会明白我的心意。,,,
,1113901,,你们看！我的机械翅膀是不是做得超级精致？<br>我都忍不住要唱首歌来夸奖自己了。,,,
,1113902,,嗯嗯！弗莱特，你说装备上它就能飞翔，<br>那么是不是……,,,
,1113903,,等等，你不会是有一个大胆且愚蠢的想法吧？,,,
,1113904,,大姐头，难道你不想吗？<br>装备上它，就能飞了。我还没有飞过呢。,,,
,1113905,,不行！打消你的念头，<br>这个机械翅膀是送给米兰达姐姐的。,,,
,1113906,,不过她刚刚才说出那样决绝的话，我怕由我带给她，<br>她会觉得尴尬。所以我想将这件事情拜托你们。,,,
,1113907,,没问题，包在我身上。,,,
,1114001,,（♪为了明天，抵抗，战斗，直到尽头！♫）,,,
,1114002,,这群枭鹰生命力真顽强，居然这么快又来进攻。<br>总觉得哪里有点不对……,,,
,1114003,,有吗？我觉得一切都很正常啊。<br>我们先去完成弗莱特的委托，之后再帮忙迎战枭鹰吧。,,,
,1114004,,<size=90%>这件事情会和弗莱特有关吗？<br><size=110%>哼，因为你脑袋缺根筋，才觉得正常。,,,
,1114101,,哼，又是你们……<br>我说过，你们的事情，我没有兴趣。,,,
,1114102,,啊，我们并不是为了纳雅城的事情而来，<br>是弗莱特委托我们将机械翅膀转交给你。,,,
,1114103,,（他怎么没有来，这不符合他的个性。<br>难道是出事了吗？可现在的我又帮他什么？）,,,
,1114104,,额，我不知道你经历了什么，才变成现在这样。<br>我只知道这只翅膀是弗莱特的心血，你必须收下。,,,
,1114105,,既然东西交给她了，我们赶快走吧。<br>枭鹰再次来袭的事情，我总觉得不安……,,,
,1114106,,（枭鹰，难道他……）<br>我不需要这只翅膀，你们收回去。,,,
,1114107,,它的主人不是我们。<br>如果你不想要，那就自己还给他。,,,
,1114301,,他不在这里，莫非正如我担心的那样？,,,
,1114302,,弗莱特？你说的不会是那只装备着破铜烂铁的傻鸟吧。,,,
,1114303,,你见过他？他在哪里？,,,
,1114304,,算下时间，现在他应该已经没命了。<br>我看他是脑子秀逗了，才会一个人来挑战我们枭鹰族。,,,
,1114305,,我们的能力比你们强百倍，怎么能屈居于枭鹰邦域？<br>不冬岛迟早会属于我们，那只傻鸟的行为就是去送死！,,,
,1114306,,不准你侮辱我的朋友！,绝不原谅你！,多打听些消息，再收拾她。,
,1114401,,弗莱特太冲动了，<br>他怎么可以单枪匹马去挑战枭鹰族呢？,,,
,1114402,,我原以为他只是一个聒噪的小孩，没想到是一个男子汉。<br>喂，难道你没有触动吗？,,,
,1114403,,他那是愚蠢，不自量力，是拖累别人！<br>就像我一样……,,,
,1114404,,弗莱特比你强多了！他勇敢，正直，善良，而你呢？<br>懦弱胆小，不敢直面过去！你没有资格否定他！,,,
,1114405,,西蒙，她不想面对，那就不要勉强她了。或许她有我们不<br>知道的苦衷呢？反正没有她，我们也可以救出弗莱特。,,,
,1114406,,温丽，你在替她说话？逃避这种可耻的想法，你竟然<br>认同？！反正，我瞧不起她！<size=120%>懦夫！,,,
,1114407,,（西蒙这个猪队友，居然没有明白我的意图。<br>   我和他明明在说同一件事情啊！）,,,
,1114408,,我并不认为逃避是对的，只是觉得每个人都有选择的权利！<br>如果米兰达有做错的地方，也只是她辜负了弗莱特的信任！,,,
,1114409,,区区人类居然对我指手画脚，我已经变成这样了吗？<br>懦弱？你们根本不知道战场的可怕！,,,
,1114410,,我们也经历过很多艰难的战斗，深知战场的可怕。<br>我也无意探究你在战场上经历了什么。,,,
,1114411,,总之弗莱特的心意已传达给你，现在我们要去救他。<br>至于你去不去，自己做选择吧。,,,
,1114601,,你们看，米兰达姐姐是不是一只手挑翻了枭鹰？！<br>我不是闭眼吹，她就这么强！,,,
,1114602,,弗莱特，谢谢你。<br>谢谢你一直相信着我，没有放弃我。,,,
,1114603,,米兰达姐姐，那不算什么啦！<br>只要你能重新飞翔，就好了！,,,
,1114604,,不，如果没有你。<br>我还不知道要逃避到什么时候……,,,
,1114605,,以及人类，我为之前的态度道歉。<br>因为有你们，我才能重新振作，谢谢你们。,,,
,1114606,,什么人类，我们有名字的。<br>我叫温丽，她是爱琳娜姐姐。,,,
,1114607,,嗯？我呢？大小姐，你怎么没有介绍我？<br>我是西蒙，未来的帝国第一剑士！,,,
,1114608,,（小声嘟囔）<size=80%>刚才那么凶地吼我……一起冒险这么久，<br>竟然一丁点默契都没有。哼，不要理他，温丽。,,,
,1114609,,（温丽不理我，刚才是我太凶了吗？）<br>大姐头，她怎么怪怪的？又生气了吗？,,,
,1114610,,唉，我真是要被你气死了，刚才温丽明显是在用激将法，<br>而你呢？动动头脑吧，别让它成为摆设。,,,
,1114701,,巡查员的工作就是帮助解决镇上的困难。<br>唔，让我到处看看……,,,
,1114702,,不关我的事情啊，是你非要去的……,,,
,1114801,,大叔，你还好吗？,,,
,1114802,,刚……刚才有个勇士去到里面一直没回来……<br>我都跟他说了那里有魔物，他还非要过去……,,,
,1114803,,不好，恐怕他有危险！,立即前往荒林进行调查,先回镇上打听情报,
,1114901,,前面有人来过的痕迹，<br>也许是勇士留下的，快过去看看。,,,
,1115001,,这应该是勇士遗落的佩剑，<br>看来魔物应该就在离这不远处的地方。,,,
,1115101,,上面写着“来到这里的时候，请放弃得到宝藏的念头。”<br>难道说这里埋藏着宝藏？,,,
,1115201,,又来了不知死活的家伙？<br>挑战我的人，只有死亡的下场！,狂妄的家伙，试试我的奥兹剑术！,还是让我再想想对付它的办法。,
,1115301,,这只大家伙确实不好对付，岩石上的字恐怕就是勇士写下，<br>用来提醒那些想要获得宝藏的人的。,,,
,1115401,,拉夫说有勇士进入了有魔物出没的荒林，<br>你知道什么详细的情况吗？,,,
,1115402,,最近有窃贼盯上了荒林中的宝藏，<br>联盟已经派佣兵前往调查了，应该就是你所说的勇士。,,,
,1115501,,（迎面撞上了一个神色慌张的人）<br>你是谁？,,,
,1115502,,联盟的佣兵，正在执行联盟的任务，<br>现在遇到了点麻烦，需要帮助。,相信他是佣兵，并帮助他,他看起来很可疑，或许是窃贼,
,1115601,,前方的帐篷那里有一个箱子，里面是机密的情报，<br>帮我将它带回联盟。,,,
,1115701,,奇怪，这怎么是只空箱子？,,,
,1115801,,动了我的宝箱，只有死亡的下场！,只能硬着头皮上了！,还是让我再想想对付它的办法。,
,1115901,,可恶，那个家伙骗了我，还差点被巨骨熊打伤！<br>他应该就是宝藏盗贼！,,,
,1116001,,别再撒谎了，<br>执行联盟机密任务的佣兵都不会暴露自己的身份。,战胜这个宝藏盗贼,我好像不是他的对手,
,1116101,,这应该是盗贼遗落的宝箱，我先把它带回联盟吧。,,,
,1116201,,巡查员的工作就是帮助解决镇上的困难。<br>唔，让我到处看看……,,,
,1116202,,我一个人活着还有什么意义！,,,
,1116301,,你这是怎么了？,,,
,1116302,,我们被派到阿克莱斯铲除魔物，没想到我的同伴牺牲了。<br>我需要增援……可是，这里只剩下我一个人…,,,
,1116303,,作为卫兵要振作起来！<br>我先去战胜魔物，然后帮你呼叫增援！,,,
,1116401,,不好，魔物正在攻击卫兵！,,,
,1116501,,被魔物伤害的人会受到严重的感染，<br>在这样下去，阿克莱斯恐怕又要遭受灾难了！,立刻战胜魔物！,我恐怕还不是对手。,
,1116601,,你的伤势很严重，千万不要乱动。,,,
,1116602,,来不及了，队长……在镇上等待我们的情报，<br>请一定帮我……转达情报给他，拜托了……,,,
,1116701,,卫兵队长大人，阿克莱斯附近又出现了大量魔物，<br>你的手下让我来向你请求增援。,,,
,1116702,,那些魔物伤害了我的部下，<br>我会立刻派出增援，彻底解决它们！,,,
,1116801,,快看，这岩石上好像有一些划痕。,,,
,1116901,,……该死，让那个家伙跑了！,,,
,1116902,,你应该就是联盟派来的佣兵了吧，<br>刚刚那个盗贼欺骗了我！,,,
,1116903,,怪我没能及时抓住他，才会变成现在这样子。<br>我会留在这里继续寻找他的。,,,
,1117001,,放心吧，我会把这里的情况全部告诉队长的。,,,
,1117101,,你看起来很慌张，发生了什么事情？,,,
,1117102,,刚，刚刚突然出现了一只大鱼妖把小孩拖到湖里去了！<br>你们快去救他啊！,,,
,1117103,,可是鱼妖在湖底，我们应该怎么把它弄上来呢？,,,
,1117104,,我记得<color=#bd4104>湖畔镇的储物室</color>里好像有<color=#bd4104>渔网</color>，<br>它应该能帮到我！,,,
,1117201,,拿到渔网了，<br>现在我们可以回去把鱼妖捞出来了！,,,
,1117301,,一只狐克斯迅速地抢走了青湖贝。,,,
,1117401,,快把青湖贝还给我！,,,
,1117402,,有本事你就抢回去啊！,挑衅我，那就给你点颜色瞧瞧！,还是先不跟它打吧。,
,1117501,,现在知道我的厉害了吧。,,,
,1117502,,镇民最近加强了警卫，害得我不敢出来找东西吃……<br>我已经好几天没吃饭了……我饿……,将青湖贝送给狐克斯,青湖贝应该带给镇民,
,1117601,,这……我真是没脸见人了……<br>人族竟然饶恕了我的恶行，我再也不会这样了。,,,
,1117701,,小弟弟，我找到了青湖贝，可我把它送给了饥饿的狐克斯。<br>你等着，我再去帮你找找看！,,,
,1117702,,还是算了吧，我觉得倒是我自己应该管好自己的馋嘴了！,,,
,1117801,,请问可以给我点青湖贝吗？<br>呃……可是我身上没带钱……,,,
,1117802,,没钱还想来买东西？<br>你要是能帮我干些活儿，我倒是可以送你一些青湖贝。,帮矮人小贩采集鹿茸,帮矮人小贩运送商货,
,1117901,,嗯，不错，新鲜的鹿茸。<br>青湖贝就在后面，你自己去拿吧，多拿几个也没关系！,,,
,1118001,,货物要送往罗兰镇，<br>不过在此之前，要到后面先把货物打包整齐。,,,
,1118101,,我劝你最好把东西交过来，否则你别想从这里过去！,,,
,1118201,,看来你就是联盟办事员，<br>我把你们需要的货物带过来了。,,,
,1118202,,俺很谢谢你，俺要为你高歌一曲！！<br>啦，啦啦啦，啦啦啦啦啦啦啦啦！！,,,
,1118301,,货物已经送到，怎么样，是不是很快！,,,
,1118302,,今天的青湖贝不多了，剩下的都送给你吧！<br>你去后面自己拿吧！,,,
,1119101,,奇怪，恶灵的气息到这就消失了，<br>让我仔细找找看。,,,
,1119201,,你好，请问这里发生了什么？总感觉怪怪的。,,,
,1119202,,哀嚎神殿区域充斥着恶灵气息，魔物因此肆无忌惮。<br>我的探查工作无法继续展开。,,,
,1119203,,原来是这样，让我来想想怎么办才好。,追踪附近的恶灵气息,帮助密探完成探查工作,
,1119301,,恶灵的气息似乎还未消散，继续追踪......,,,
